itemid,datasetid,hasbird
b026_110_120,TUT-acoustic-scenes-2017,0
b026_90_100,TUT-acoustic-scenes-2017,0
b026_130_140,TUT-acoustic-scenes-2017,0
b026_120_130,TUT-acoustic-scenes-2017,0
b026_140_150,TUT-acoustic-scenes-2017,0
b026_10_20,TUT-acoustic-scenes-2017,0
b026_0_10,TUT-acoustic-scenes-2017,0
b026_20_30,TUT-acoustic-scenes-2017,0
b026_40_50,TUT-acoustic-scenes-2017,0
b026_30_40,TUT-acoustic-scenes-2017,0
b026_50_60,TUT-acoustic-scenes-2017,0
b026_150_160,TUT-acoustic-scenes-2017,0
b026_170_180,TUT-acoustic-scenes-2017,0
b026_160_170,TUT-acoustic-scenes-2017,0
a085_30_40,TUT-acoustic-scenes-2017,0
a085_40_50,TUT-acoustic-scenes-2017,0
a085_50_60,TUT-acoustic-scenes-2017,0
a085_80_90,TUT-acoustic-scenes-2017,0
a085_70_80,TUT-acoustic-scenes-2017,0
a085_60_70,TUT-acoustic-scenes-2017,0
a085_280_290,TUT-acoustic-scenes-2017,0
a085_270_280,TUT-acoustic-scenes-2017,0
a085_290_300,TUT-acoustic-scenes-2017,0
a085_110_120,TUT-acoustic-scenes-2017,0
a085_100_110,TUT-acoustic-scenes-2017,0
a085_90_100,TUT-acoustic-scenes-2017,0
a085_20_30,TUT-acoustic-scenes-2017,0
a085_0_10,TUT-acoustic-scenes-2017,0
a085_10_20,TUT-acoustic-scenes-2017,0
a085_190_200,TUT-acoustic-scenes-2017,0
a085_180_190,TUT-acoustic-scenes-2017,0
a085_200_210,TUT-acoustic-scenes-2017,0
a085_210_220,TUT-acoustic-scenes-2017,0
a085_230_240,TUT-acoustic-scenes-2017,0
a085_220_230,TUT-acoustic-scenes-2017,0
a086_60_70,TUT-acoustic-scenes-2017,0
a086_70_80,TUT-acoustic-scenes-2017,0
a086_80_90,TUT-acoustic-scenes-2017,0
a086_160_170,TUT-acoustic-scenes-2017,0
a086_150_160,TUT-acoustic-scenes-2017,0
a086_170_180,TUT-acoustic-scenes-2017,0
a086_180_190,TUT-acoustic-scenes-2017,0
a086_200_210,TUT-acoustic-scenes-2017,0
a086_190_200,TUT-acoustic-scenes-2017,0
a086_220_230,TUT-acoustic-scenes-2017,0
a086_210_220,TUT-acoustic-scenes-2017,0
a086_230_240,TUT-acoustic-scenes-2017,0
a086_140_150,TUT-acoustic-scenes-2017,0
a086_120_130,TUT-acoustic-scenes-2017,0
a086_130_140,TUT-acoustic-scenes-2017,0
a086_20_30,TUT-acoustic-scenes-2017,0
a086_0_10,TUT-acoustic-scenes-2017,0
a086_10_20,TUT-acoustic-scenes-2017,0
a086_250_260,TUT-acoustic-scenes-2017,0
a086_240_250,TUT-acoustic-scenes-2017,0
a086_260_270,TUT-acoustic-scenes-2017,0
b074_90_100,TUT-acoustic-scenes-2017,0
b074_100_110,TUT-acoustic-scenes-2017,0
b074_110_120,TUT-acoustic-scenes-2017,0
b074_80_90,TUT-acoustic-scenes-2017,0
b074_70_80,TUT-acoustic-scenes-2017,0
b074_60_70,TUT-acoustic-scenes-2017,0
b074_10_20,TUT-acoustic-scenes-2017,0
b074_20_30,TUT-acoustic-scenes-2017,0
b074_0_10,TUT-acoustic-scenes-2017,0
b074_130_140,TUT-acoustic-scenes-2017,0
b074_140_150,TUT-acoustic-scenes-2017,0
b074_120_130,TUT-acoustic-scenes-2017,0
b070_180_190,TUT-acoustic-scenes-2017,0
b070_200_210,TUT-acoustic-scenes-2017,0
b070_190_200,TUT-acoustic-scenes-2017,0
b070_60_70,TUT-acoustic-scenes-2017,0
b070_80_90,TUT-acoustic-scenes-2017,0
b070_70_80,TUT-acoustic-scenes-2017,0
b070_160_170,TUT-acoustic-scenes-2017,0
b070_170_180,TUT-acoustic-scenes-2017,0
b070_150_160,TUT-acoustic-scenes-2017,0
b070_10_20,TUT-acoustic-scenes-2017,0
b070_0_10,TUT-acoustic-scenes-2017,0
b070_20_30,TUT-acoustic-scenes-2017,0
a087_150_160,TUT-acoustic-scenes-2017,0
a087_160_170,TUT-acoustic-scenes-2017,0
a087_170_180,TUT-acoustic-scenes-2017,0
a087_260_270,TUT-acoustic-scenes-2017,0
a087_250_260,TUT-acoustic-scenes-2017,0
a087_240_250,TUT-acoustic-scenes-2017,0
a087_200_210,TUT-acoustic-scenes-2017,0
a087_190_200,TUT-acoustic-scenes-2017,0
a087_180_190,TUT-acoustic-scenes-2017,0
a087_70_80,TUT-acoustic-scenes-2017,0
a087_80_90,TUT-acoustic-scenes-2017,0
a087_60_70,TUT-acoustic-scenes-2017,0
a119_150_160,TUT-acoustic-scenes-2017,0
a119_160_170,TUT-acoustic-scenes-2017,0
a119_170_180,TUT-acoustic-scenes-2017,0
a119_120_130,TUT-acoustic-scenes-2017,0
a119_140_150,TUT-acoustic-scenes-2017,0
a119_130_140,TUT-acoustic-scenes-2017,0
a119_210_220,TUT-acoustic-scenes-2017,0
a119_230_240,TUT-acoustic-scenes-2017,0
a119_220_230,TUT-acoustic-scenes-2017,0
a119_240_250,TUT-acoustic-scenes-2017,0
a119_260_270,TUT-acoustic-scenes-2017,0
a119_250_260,TUT-acoustic-scenes-2017,0
a119_30_40,TUT-acoustic-scenes-2017,0
a119_40_50,TUT-acoustic-scenes-2017,0
a119_50_60,TUT-acoustic-scenes-2017,0
a119_60_70,TUT-acoustic-scenes-2017,0
a119_70_80,TUT-acoustic-scenes-2017,0
a119_80_90,TUT-acoustic-scenes-2017,0
a119_200_210,TUT-acoustic-scenes-2017,0
a119_180_190,TUT-acoustic-scenes-2017,0
a119_190_200,TUT-acoustic-scenes-2017,0
a119_290_300,TUT-acoustic-scenes-2017,0
a119_270_280,TUT-acoustic-scenes-2017,0
a119_280_290,TUT-acoustic-scenes-2017,0
a119_110_120,TUT-acoustic-scenes-2017,0
a119_90_100,TUT-acoustic-scenes-2017,0
a119_100_110,TUT-acoustic-scenes-2017,0
a100_270_280,TUT-acoustic-scenes-2017,0
a100_290_300,TUT-acoustic-scenes-2017,0
a100_280_290,TUT-acoustic-scenes-2017,0
a100_40_50,TUT-acoustic-scenes-2017,0
a100_30_40,TUT-acoustic-scenes-2017,0
a100_50_60,TUT-acoustic-scenes-2017,0
a100_240_250,TUT-acoustic-scenes-2017,0
a100_260_270,TUT-acoustic-scenes-2017,0
a100_250_260,TUT-acoustic-scenes-2017,0
a100_120_130,TUT-acoustic-scenes-2017,0
a100_140_150,TUT-acoustic-scenes-2017,0
a100_130_140,TUT-acoustic-scenes-2017,0
a100_200_210,TUT-acoustic-scenes-2017,0
a100_190_200,TUT-acoustic-scenes-2017,0
a100_180_190,TUT-acoustic-scenes-2017,0
a100_220_230,TUT-acoustic-scenes-2017,0
a100_230_240,TUT-acoustic-scenes-2017,0
a100_210_220,TUT-acoustic-scenes-2017,0
a100_90_100,TUT-acoustic-scenes-2017,0
a100_110_120,TUT-acoustic-scenes-2017,0
a100_100_110,TUT-acoustic-scenes-2017,0
a100_60_70,TUT-acoustic-scenes-2017,0
a100_80_90,TUT-acoustic-scenes-2017,0
a100_70_80,TUT-acoustic-scenes-2017,0
b114_20_30,TUT-acoustic-scenes-2017,0
b114_10_20,TUT-acoustic-scenes-2017,0
b114_0_10,TUT-acoustic-scenes-2017,0
b114_110_120,TUT-acoustic-scenes-2017,0
b114_90_100,TUT-acoustic-scenes-2017,0
b114_100_110,TUT-acoustic-scenes-2017,0
b114_150_160,TUT-acoustic-scenes-2017,0
b114_170_180,TUT-acoustic-scenes-2017,0
b114_160_170,TUT-acoustic-scenes-2017,0
b114_30_40,TUT-acoustic-scenes-2017,0
b114_50_60,TUT-acoustic-scenes-2017,0
b114_40_50,TUT-acoustic-scenes-2017,0
b114_240_250,TUT-acoustic-scenes-2017,0
b114_260_270,TUT-acoustic-scenes-2017,0
b114_250_260,TUT-acoustic-scenes-2017,0
b114_280_290,TUT-acoustic-scenes-2017,0
b114_290_300,TUT-acoustic-scenes-2017,0
b114_270_280,TUT-acoustic-scenes-2017,0
b114_180_190,TUT-acoustic-scenes-2017,0
b114_200_210,TUT-acoustic-scenes-2017,0
b114_190_200,TUT-acoustic-scenes-2017,0
b114_230_240,TUT-acoustic-scenes-2017,0
b114_210_220,TUT-acoustic-scenes-2017,0
b114_220_230,TUT-acoustic-scenes-2017,0
b114_130_140,TUT-acoustic-scenes-2017,0
b114_120_130,TUT-acoustic-scenes-2017,0
b114_140_150,TUT-acoustic-scenes-2017,0
a146_290_300,TUT-acoustic-scenes-2017,0
a146_270_280,TUT-acoustic-scenes-2017,0
a146_280_290,TUT-acoustic-scenes-2017,0
a146_60_70,TUT-acoustic-scenes-2017,0
a146_80_90,TUT-acoustic-scenes-2017,0
a146_70_80,TUT-acoustic-scenes-2017,0
a146_120_130,TUT-acoustic-scenes-2017,0
a146_130_140,TUT-acoustic-scenes-2017,0
a146_140_150,TUT-acoustic-scenes-2017,0
a146_260_270,TUT-acoustic-scenes-2017,0
a146_240_250,TUT-acoustic-scenes-2017,0
a146_250_260,TUT-acoustic-scenes-2017,0
a146_0_10,TUT-acoustic-scenes-2017,0
a146_10_20,TUT-acoustic-scenes-2017,0
a146_20_30,TUT-acoustic-scenes-2017,0
a146_220_230,TUT-acoustic-scenes-2017,0
a146_230_240,TUT-acoustic-scenes-2017,0
a146_210_220,TUT-acoustic-scenes-2017,0
a090_110_120,TUT-acoustic-scenes-2017,0
a090_90_100,TUT-acoustic-scenes-2017,0
a090_100_110,TUT-acoustic-scenes-2017,0
a090_130_140,TUT-acoustic-scenes-2017,0
a090_120_130,TUT-acoustic-scenes-2017,0
a090_140_150,TUT-acoustic-scenes-2017,0
a090_240_250,TUT-acoustic-scenes-2017,0
a090_250_260,TUT-acoustic-scenes-2017,0
a090_260_270,TUT-acoustic-scenes-2017,0
a090_190_200,TUT-acoustic-scenes-2017,0
a090_200_210,TUT-acoustic-scenes-2017,0
a090_180_190,TUT-acoustic-scenes-2017,0
a090_150_160,TUT-acoustic-scenes-2017,0
a090_160_170,TUT-acoustic-scenes-2017,0
a090_170_180,TUT-acoustic-scenes-2017,0
a090_80_90,TUT-acoustic-scenes-2017,0
a090_70_80,TUT-acoustic-scenes-2017,0
a090_60_70,TUT-acoustic-scenes-2017,0
b066_219_229,TUT-acoustic-scenes-2017,0
b066_199_209,TUT-acoustic-scenes-2017,0
b066_209_219,TUT-acoustic-scenes-2017,0
b066_100_110,TUT-acoustic-scenes-2017,0
b066_110_120,TUT-acoustic-scenes-2017,0
b066_120_130,TUT-acoustic-scenes-2017,0
b066_20_30,TUT-acoustic-scenes-2017,0
b066_30_40,TUT-acoustic-scenes-2017,0
b066_10_20,TUT-acoustic-scenes-2017,0
a073_71_81,TUT-acoustic-scenes-2017,0
a073_61_71,TUT-acoustic-scenes-2017,0
a073_81_91,TUT-acoustic-scenes-2017,0
a073_215_225,TUT-acoustic-scenes-2017,0
a073_205_215,TUT-acoustic-scenes-2017,0
a073_195_205,TUT-acoustic-scenes-2017,0
a073_265_275,TUT-acoustic-scenes-2017,0
a073_255_265,TUT-acoustic-scenes-2017,0
a073_275_285,TUT-acoustic-scenes-2017,0
a073_225_235,TUT-acoustic-scenes-2017,0
a073_245_255,TUT-acoustic-scenes-2017,0
a073_235_245,TUT-acoustic-scenes-2017,0
a073_141_151,TUT-acoustic-scenes-2017,0
a073_131_141,TUT-acoustic-scenes-2017,0
a073_121_131,TUT-acoustic-scenes-2017,0
a073_185_195,TUT-acoustic-scenes-2017,0
a073_165_175,TUT-acoustic-scenes-2017,0
a073_175_185,TUT-acoustic-scenes-2017,0
b063_100_110,TUT-acoustic-scenes-2017,0
b063_110_120,TUT-acoustic-scenes-2017,0
b063_90_100,TUT-acoustic-scenes-2017,0
b063_20_30,TUT-acoustic-scenes-2017,0
b063_10_20,TUT-acoustic-scenes-2017,0
b063_0_10,TUT-acoustic-scenes-2017,0
b063_50_60,TUT-acoustic-scenes-2017,0
b063_40_50,TUT-acoustic-scenes-2017,0
b063_30_40,TUT-acoustic-scenes-2017,0
b063_70_80,TUT-acoustic-scenes-2017,0
b063_60_70,TUT-acoustic-scenes-2017,0
b063_80_90,TUT-acoustic-scenes-2017,0
b063_130_140,TUT-acoustic-scenes-2017,0
b063_140_150,TUT-acoustic-scenes-2017,0
b063_120_130,TUT-acoustic-scenes-2017,0
b077_30_40,TUT-acoustic-scenes-2017,0
b077_40_50,TUT-acoustic-scenes-2017,0
b077_50_60,TUT-acoustic-scenes-2017,0
b077_20_30,TUT-acoustic-scenes-2017,0
b077_10_20,TUT-acoustic-scenes-2017,0
b077_0_10,TUT-acoustic-scenes-2017,0
b077_110_120,TUT-acoustic-scenes-2017,0
b077_90_100,TUT-acoustic-scenes-2017,0
b077_100_110,TUT-acoustic-scenes-2017,0
b077_130_140,TUT-acoustic-scenes-2017,0
b077_140_150,TUT-acoustic-scenes-2017,0
b077_120_130,TUT-acoustic-scenes-2017,0
b077_60_70,TUT-acoustic-scenes-2017,0
b077_80_90,TUT-acoustic-scenes-2017,0
b077_70_80,TUT-acoustic-scenes-2017,0
b083_0_10,TUT-acoustic-scenes-2017,0
b083_20_30,TUT-acoustic-scenes-2017,0
b083_10_20,TUT-acoustic-scenes-2017,0
b083_82_92,TUT-acoustic-scenes-2017,0
b083_92_102,TUT-acoustic-scenes-2017,0
b083_102_112,TUT-acoustic-scenes-2017,0
a147_20_30,TUT-acoustic-scenes-2017,0
a147_10_20,TUT-acoustic-scenes-2017,0
a147_0_10,TUT-acoustic-scenes-2017,0
a147_80_90,TUT-acoustic-scenes-2017,0
a147_60_70,TUT-acoustic-scenes-2017,0
a147_70_80,TUT-acoustic-scenes-2017,0
a147_210_220,TUT-acoustic-scenes-2017,0
a147_230_240,TUT-acoustic-scenes-2017,0
a147_220_230,TUT-acoustic-scenes-2017,0
a147_130_140,TUT-acoustic-scenes-2017,0
a147_120_130,TUT-acoustic-scenes-2017,0
a147_140_150,TUT-acoustic-scenes-2017,0
a147_110_120,TUT-acoustic-scenes-2017,0
a147_100_110,TUT-acoustic-scenes-2017,0
a147_90_100,TUT-acoustic-scenes-2017,0
a147_260_270,TUT-acoustic-scenes-2017,0
a147_240_250,TUT-acoustic-scenes-2017,0
a147_250_260,TUT-acoustic-scenes-2017,0
a147_150_160,TUT-acoustic-scenes-2017,0
a147_170_180,TUT-acoustic-scenes-2017,0
a147_160_170,TUT-acoustic-scenes-2017,0
a147_290_300,TUT-acoustic-scenes-2017,0
a147_270_280,TUT-acoustic-scenes-2017,0
a147_280_290,TUT-acoustic-scenes-2017,0
a147_30_40,TUT-acoustic-scenes-2017,0
a147_50_60,TUT-acoustic-scenes-2017,0
a147_40_50,TUT-acoustic-scenes-2017,0
a147_200_210,TUT-acoustic-scenes-2017,0
a147_190_200,TUT-acoustic-scenes-2017,0
a147_180_190,TUT-acoustic-scenes-2017,0
b076_40_50,TUT-acoustic-scenes-2017,0
b076_30_40,TUT-acoustic-scenes-2017,0
b076_50_60,TUT-acoustic-scenes-2017,0
b076_20_30,TUT-acoustic-scenes-2017,0
b076_10_20,TUT-acoustic-scenes-2017,0
b076_0_10,TUT-acoustic-scenes-2017,0
b076_137_147,TUT-acoustic-scenes-2017,0
b076_117_127,TUT-acoustic-scenes-2017,0
b076_127_137,TUT-acoustic-scenes-2017,0
b076_157_167,TUT-acoustic-scenes-2017,0
b076_147_157,TUT-acoustic-scenes-2017,0
b076_167_177,TUT-acoustic-scenes-2017,0
b076_87_97,TUT-acoustic-scenes-2017,0
b076_97_107,TUT-acoustic-scenes-2017,0
b076_107_117,TUT-acoustic-scenes-2017,0
b081_10_20,TUT-acoustic-scenes-2017,0
b081_20_30,TUT-acoustic-scenes-2017,0
b081_30_40,TUT-acoustic-scenes-2017,0
b081_90_100,TUT-acoustic-scenes-2017,0
b081_80_90,TUT-acoustic-scenes-2017,0
b081_70_80,TUT-acoustic-scenes-2017,0
b081_40_50,TUT-acoustic-scenes-2017,0
b081_50_60,TUT-acoustic-scenes-2017,0
b081_60_70,TUT-acoustic-scenes-2017,0
b081_100_110,TUT-acoustic-scenes-2017,0
b081_110_120,TUT-acoustic-scenes-2017,0
b081_120_130,TUT-acoustic-scenes-2017,0
